	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33
6237	10.20537785	10.0973606	7.125361806	8.641546029	9.913697259	8.905146285	8.916715481	9.475510525	11.02101465	10.44633895	9.235631336	7.830863757	7.986581591	7.867587635	9.957348759	8.181847963	9.616530465	9.446483701	9.644667478	8.627862147	10.29202248	9.716236436	9.755738842	10.91285192	9.43943614	10.14974712	8.759222426	11.25400699	9.3072919	9.790055203	7.103077947	9.436940523	8.890173061
6238	8.747655933	9.874627929	7.376516134	8.90288758	9.47153297	9.353940751	9.012009901	9.539216983	7.98230913	9.464076007	9.168697186	7.105908509	8.975360779	9.155653112	10.13023591	8.39694722	8.19293387	9.00441712	7.618018358	8.343807528	8.822953162	8.539236373	8.569286011	8.893240848	8.616622355	8.959045612	8.795227966	8.141443009	8.78633498	10.42337858	8.429490434	8.41869595	8.327058563
6239	5.723558561	5.252097703	5.535430915	5.124741692	5.776630423	5.493455201	5.547511524	5.719731057	5.37920506	5.338780944	5.741466986	5.294988268	5.856487779	5.457134594	5.523561956	5.318316841	5.19061486	5.667608326	5.504302583	6.102448178	5.116031993	5.634302842	5.523248293	5.615887074	5.932628157	5.675533686	5.496014873	5.480911346	5.333423734	5.531069493	5.62497818	5.756222713	4.869377924
624	6.24697806	7.005849076	4.759155834	6.704041955	5.377817853	5.549053029	6.180903709	5.368069877	5.146492307	5.674404154	4.260778432	4.720825666	4.791293149	4.465321514	4.535430915	3.66106548	5.171527106	5.059614856	4.191404729	4.973152038	7.291124643	4.21490191	5.234194723	6.012792122	5.400879436	6.704041955	4.680324357	5.6441447	4.589164237	5.56924803	4.846493316	5.060479781	4.767125077
6240	6.934516502	6.916237768	9.097926773	8.200015803	6.943335318	7.381975479	8.452817791	7.525285887	6.783849492	6.784634846	7.115511897	8.374039628	8.135504088	6.957566416	8.296778582	7.030667136	6.637639225	7.402415217	8.599094587	7.030004945	7.264817887	7.445014846	5.810443104	7.162089162	8.417894698	7.721441019	7.472325297	7.56924803	7.438542374	7.682222131	7.635971998	7.433710615	7.287620044
6241	4.642701572	5.163096138	6.566510756	6.051372102	6.275565835	6.122258568	7.49833066	6.775577361	5.797272432	5.885086225	5.040454121	6.019257119	6.893119476	6.553206886	6.09529152	6.954312652	7.05343721	6.014132087	6.726831217	5.150965784	3.87282876	5.510329019	4.024142346	4.992768431	5.62556274	6.030777472	6.011227255	3.998195503	6.902194201	6.393175914	6.313064415	5.267910281	5.155020578
6247	4.800123353	2.675815931	3	2.364572432	3.272023189	2.263034406	1.63691458	1.744161096	2.257010618	3.327687364	1.718087584	3.203201156	2.49057013	2.321928095	0.86393845	3.499527024	2.347665656	2.283921772	3.099295204	4.152994605	3.390942773	3.44625623	2.833902077	3.508428653	3.730096466	2.3950628	3.388189537	2.347665656	3.308885057	3.198494154	3.03562391	3.185866545	3.727920455
6248	6.390082951	4.384740587	4.684818738	5.569551851	4.819668183	5.637204482	5.261530815	5.86393845	5.490890979	5.216454865	5.9202933	6.651195236	5.558267634	6.497772018	4.483493351	5.508745554	6.242411963	6.368419155	5.788424707	6.775182264	4.951867504	5.003602237	4.974988112	6.148120631	5.067810784	4.532316959	5.755154643	5.927185358	5.462706751	5.79363582	5.118941073	5.053111336	4.537917249
6249	6.954428984	7.348197003	5.826548487	5.559797696	6.911332062	6.478001056	7.603477988	7.031990609	6.872582545	7.033312868	7.285217246	6.725195817	7.194461392	7.601102203	6.68846014	7.075746538	7.928844037	7.427019456	6.937815169	6.061128135	5.87897051	6.990274183	7.028127082	6.584661908	7.105279975	7.068348361	7.057775167	8.294850459	6.913487841	7.04701482	6.728192635	6.75141016	7.166615031
6251	7.839014776	9.41170164	8.335658323	6.549053029	8.805227956	7.6883902	6.64255718	8.222939769	8.976134473	9.096767855	6.767125077	6.841973119	7.894393379	9.084276911	7.856612273	8.642882042	7.262470743	6.714932352	7.327507735	5.91910168	5.787118983	7.017031081	6.529664802	8.709462966	7.602364826	7.915461146	7.914205719	7.925880771	6.716579421	8.532277992	7.09000653	7.256538949	6.516803117
6252	2.066950244	0.695993813	2.528571319	2.82374936	0.584962501	2.879705766	2.14404637	3.778208576	1.378511623	2.782408565	2.23572706	1.843983844	0.956056652	1.584962501	1.469885976	0.495695163	4.114367025	4.01346226	2.137503524	1.959770155	3.665620164	2.94673086	2.498250868	3.030336078	6.088947205	3.22342255	1.765534746	3.182692298	5.212958363	3.200064862	0.659924558	2.22342255	5.837943242
6253	6.973955608	6.112074551	5.342341397	6.852123719	7.588489782	7.018033223	7.832953289	8.769375049	7.307610672	7.527555199	7.240409743	7.825912799	5.969472865	7.558037985	7.245742835	6.938638658	8.409815196	7.822220272	7.396005317	6.196331634	7.841532899	7.047232996	6.900021467	7.657568555	6.277054876	6.664340612	6.245647774	7.936166778	6.400367146	7.198297695	6.947899886	8.736469582	6.395748328
6256	8.934369064	8.15598192	6.664198369	9.17761886	8.123500664	8.029287227	8.669664609	8.503149937	8.444062394	8.219120107	9.727801359	7.548051238	7.616181231	7.89002102	8.97349648	7.768250502	8.48030552	9.475165967	7.838888755	8.207111961	10.17536242	8.468827655	8.021091018	9.059019919	7.911511833	8.562242424	7.426767933	7.45228243	8.65617456	9.419644225	7.933690655	9.555145103	8.18408189
6257	8.389308673	7.800188081	8.173827019	7.812883235	7.518377768	7.885391332	8.211693651	8.150864268	7.911272133	8.230548887	8.221345444	7.991068275	7.505652789	7.673839056	8.823176142	8.238834618	8.313926037	8.336372661	8.401434212	8.402713651	8.281141834	8.865609562	8.287204461	8.243507241	8.597568418	8.260637316	7.916178043	8.676309727	8.224435865	8.076601849	8.045049741	8.322739383	8.052350679
6258	6.058099988	4.462706751	5.224966365	5.285772093	5.245267467	5.389910925	5.019257119	5.663913842	5.010779839	5.11727946	5.014355293	5.306699707	5.345183447	7.600804955	5.581049901	8.123293723	5.300855871	5.765269521	5.381975479	5.576824431	5.645298164	5.137503524	4.876271361	5.19061486	5.311067102	4.661635602	5.432291338	5.28503225	5.392660881	5.09212285	5.652199648	4.509695842	4.468583317
6259	6.631686366	6.992655149	6.13627343	7.02469644	6.28798935	6.327687364	7.000112706	7.065658471	7.008876768	7.773930411	6.742275748	5.899659026	6.989933724	7.505414609	6.250203656	7.298475035	6.704871964	6.579542225	6.658354317	8.557387113	7.248686627	6.656639374	6.541638734	7.346425086	7.048323387	6.694462363	6.911691582	6.659211024	6.678212786	6.617504198	7.152487667	6.735928284	6.709014865
6261	2.666756592	2.698218478	3.399171094	3.95419631	3.042644337	2.961623328	2.987320866	4.946262984	1.914564523	3.454175893	3.165107985	3.987320866	2.03562391	3.285402219	3.986410935	3.09085343	6.910252963	4.750070486	2.601696516	6.5360529	3.910732662	6.729824644	1.906890596	2.657640005	3.708187236	2.646162657	3.381283373	2.87774425	4.495695163	3.528571319	2.673556424	3.439623138	1.871843649
6262	1.641546029	2.698218478	1.641546029	2.070389328	2.319039816	1.910732662	2.007195501	2.286881148	1.687060688	1.981852653	1.15704371	1.232660757	1.726831217	1.244887059	2.859969548	3.252476214	2.358958826	0.056583528	1.137503524	1.589763487	1.438292852	2.060047384	2.541019153	2.596935142	2.944858446	1.250961574	1.974529312	1.13093087	0.286881148	3.032100843	1.748461233	1.773996325	3.371558863
6263	4.236492618	4.792334806	4.82374936	3.941106311	3.827819025	3.148934105	4.442280035	4.502075956	4.125155131	4.90014226	3.925999419	4.195347598	4.084064265	4.324810603	4.324810603	4.464668267	4.934988202	4.697662633	3.995484519	4.464014725	4.308156975	3.723558561	4.365972428	5.064796646	4.57167681	3.604071324	4.492494152	3.680324357	4.732811872	4.213347282	3.835924074	3.955126781	4.692092375
627	5.564073256	6.620733018	2.929790998	4.114367025	5.343763122	3.324810603	3.399171094	5.174725988	4.64038956	6.074248523	2.472487771	2.017921908	1.835924074	2.961623328	5.984817174	1.895302621	2.976363636	2.757023247	1.773996325	3.780310099	6.499208091	6.180505944	4.204766751	5.199672345	6.684257705	4.961623328	4.49057013	6.624100895	5.06995989	4.693765712	1.895302621	3.498250868	3.754887502
6271	4.165107985	2.742006211	2.82374936	3.125981654	4.331991778	3.709290636	2.675815931	4.175524601	3.513490746	3.817623258	2.596935142	4.069530325	4.173127433	7.330020516	4.240314329	8.042151829	4.440952198	2.344828497	2.286881148	6.011003564	3.266036894	3.67468662	4.266036894	4.994127114	3.879705766	3.142413438	8.641509903	3.949534933	3.150559677	6.484299281	2.565597176	5.212958363	6.210038123
6272	4.549053029	2.353323291	3.046141782	2.169925001	3.124328135	3.635754391	2.541019153	3.588564737	3.267535798	2.759155834	1.726831217	2.718087584	3.35614381	4.297925053	1.989139007	3.667892125	3.423578171	2.849999259	3.023255352	4.172327492	3.12763328	2.521050737	3.564378169	4.132576843	3.246408087	2.6622055	4.202417722	2.963474124	3.859969548	2.572889668	3.211012193	4.157852169	2.933572638
6273	8.661279302	8.248496886	5.482525641	7.176721693	8.003883283	6.815319246	6.765932493	10.59876902	8.733286543	6.851374267	8.082734518	5.890446693	7.683766623	6.279657007	9.875780063	6.188638295	7.102028179	6.836555368	6.296824459	9.105463325	7.745371805	10.7148551	11.59012385	8.225207437	9.483009577	8.189873965	8.44993273	7.960581211	10.14983602	8.831497268	8.316643574	6.313245852	11.64227738
6274	4.734438666	4.465321514	4.241840184	4.944858446	7.2244841	4.279471296	4.46727948	6.280028357	6.778208576	6.845866357	4.574101508	4.286141873	4.122672719	4.687060688	7.631831851	4.413458688	4.294253136	4.587964989	3.646162657	4.290571851	4.004501392	5.652486495	6.651912745	5.19298317	6.97853887	6.416839742	4.272769732	6.376776572	5.497293009	6.364747506	6.985386577	4.152994605	5.46139759
6275	7.322919607	7.342163583	9.237711888	10.91895266	9.308179733	8.284615921	6.343407822	6.883254231	11.81683567	7.666117461	9.994791836	6.402244655	7.036283528	6.634157606	10.98799583	6.987320866	7.528571319	6.826294245	6.541793588	8.401860818	10.26231805	7.054739967	7.63321322	8.11613599	7.068563335	7.386897147	7.124534929	7.808899839	7.336997417	6.919459269	10.16317163	7.184379486	7.383704292
6276	5.811727898	4.858975614	5.059182199	6.216648867	5.445594291	4.63691458	5.427606173	4.957450336	5.582254908	5.263034406	5.447579197	5.097610797	5.011227255	4.95373085	6.067165427	5.219942914	5.100557221	5.221103725	5.49441561	5.942514505	5.435961895	5.549669171	5.280585203	5.54689446	5.532940288	4.518535139	4.928844037	5.532005194	5.917670434	4.554588852	4.985044962	5.634593268	5.59454855
6278	4.369466484	2.778208576	1.748461233	1.691534165	1.937344392	3.667892125	3.092545742	2.229587923	3.266036894	2.229587923	2.3305584	2.204766751	1.948600847	3.314696526	3.827819025	3.163498732	2.678071905	2.698218478	2.555816155	3.861955364	3.960697039	2.40053793	2.508428653	2.922197848	3.95419631	2.596935142	2.841973119	3.987320866	3.924099886	3.378511623	3.016139703	3.481557281	3.416839742
6279	10.37123213	9.664305053	4.171527106	4.321928095	6.368768349	7.018255827	6.061992154	4.781884235	5.904243227	9.871165994	4.690417096	6.551054528	8.468949809	9.855102062	4.827819025	9.862916262	4.90014226	4.307428525	4.419538892	5.540399306	7.293425666	6.170726276	10.31503632	8.814774706	7.516015147	10.21646699	6.831243897	6.298291731	7.423578171	7.174725988	5.485426827	11.17013162	8.894848072
6280	2.6622055	1.321928095	3.35614381	1.063502942	7.419201774	1.641546029	1.531069493	2.613531653	2.40053793	2.17951105	1.948600847	3.776103988	1.867896464	2.063502942	1.895302621	2.097610797	4.921721947	10.01477371	1.929790998	2.321928095	3.731183242	2.017921908	4.003602237	2.493134922	1.722466024	2.324810603	1.794935663	2.301587647	3.895302621	2.173127433	1.384049807	3.3305584	1.718087584
6281	11.2989561	10.02756048	7.591559746	11.57562906	11.85468531	10.61777966	11.46560722	11.81855022	10.82456899	9.981267581	10.49566519	4.617651119	10.99128799	10.53986641	11.60605815	10.48693555	10.98560716	10.74432931	7.590287627	10.09459237	10.58456796	11.00528068	11.48804597	11.4065558	10.98545062	9.916999049	10.04070069	11.59425461	10.8995684	11.32839444	10.59700035	11.0541498	10.79899824
6282	10.46442322	11.16849663	7.779916297	11.43685726	11.19733343	10.63933166	9.319265671	10.00835859	11.57499553	9.982294867	10.95357809	9.59456721	10.49316495	10.36624571	10.51037847	9.959625276	11.80383245	11.60301891	3.339137385	9.338023214	9.657943631	9.481496737	10.22701419	10.75638953	10.39913904	10.70638378	9.709462966	10.75923075	10.59492172	10.57020675	9.635446059	11.09714329	9.69618513
6283	2.448900951	2.032100843	2.275007047	1.748461233	2.250961574	3.166715445	2.166715445	2.430285273	3.279471296	2.98550043	2.121015401	2.916476644	2.381283373	2.618238656	2.217230716	2.3950628	5.011674533	2.493134922	1.98550043	2.107687869	3.218781168	2.627606838	2.353323291	3.135863165	3.784503983	2.805292456	2.448900951	2.957914599	3.09423607	1.970853654	1.678071905	2.887525271	3.59812696
6284	9.495435345	8.522856117	3.806324057	9.036915379	8.706185171	8.450963771	8.882887553	8.894272103	9.185073638	8.124845063	8.312610723	8.550131104	6.125568452	9.277659361	9.347311316	9.708014754	7.809478757	9.228241497	5.845490051	9.313858033	8.18070484	9.528278281	10.73135298	9.782343034	9.535217045	9.253634787	9.500244367	9.223060479	9.279889112	9.712251848	9.256538949	9.330199833	9.817191535
6285	3.716990894	3.249445341	3.726831217	3.058316496	2.9800253	4.085764554	3.375734539	2.855989697	3.023255352	3.737686761	3.237257771	3.097610797	3.912649865	7.500324049	2.700439718	7.595145568	3.528571319	3.626439137	3.590961241	4.004501392	3.428946345	3.873813198	3.09592442	3.193771743	3.304511042	3.171527106	7.612647378	3.887525271	5.131754091	7.785354378	3.166715445	3.334854269	3.876762491
6286	5.459759467	5.694601653	4.83491343	11.29469541	10.99455851	11.30981169	5.032100843	7.195052257	4.628773595	3.641546029	12.84609366	9.073498932	12.32438028	3.716990894	4.21490191	4.655924213	4.228049048	9.031025697	3.702657543	4.807354922	10.20138882	3.617063344	11.34437914	4.369466484	4.37086174	4.933100475	4.612942196	4.502712486	4.372952098	3.761285273	11.0302671	8.436003553	3.301587647
6288	7.620806317	4.638073837	3.850999395	2.801158656	4.657068301	4.392317423	3.998195503	6.597680144	5.761551232	4.904965719	4.436961338	3.803227036	4.63284983	4.207111961	9.360627646	4.804776378	4.460742564	4.413458688	4.401220862	4.83541884	5.845740933	5.385776138	3.464668267	10.25387112	5.438292852	7.037821465	7.619853147	5.752213368	5.263034406	4.257010618	3.586164246	4.220329955	4.529196268
629	5.225737653	8.735860608	2.361768359	4.338424415	3.522306893	5.039138394	3.419538892	8.434669923	6.197314999	5.835924074	7.178714641	2.592158002	2.62058641	3.160274831	7.056583528	3.608809243	2.675815931	3.305970521	3.169925001	4.096767855	7.893968869	6.084064265	4.526694846	6.200457271	6.711907833	7.168020189	4.145677455	6.657782896	4.024142346	5.517905554	1.952333566	5.352617299	4.508428653
6291	2.241840184	2.021479727	1.618238656	1.604071324	0.948600847	0.948600847	1.163498732	1.321928095	0.286881148	1.09085343	1.014355293	1.049630768	0.970853654	1.432959407	1.263034406	1.646162657	1.570462931	2.160274831	0.565597176	2.070389328	2.521050737	1.292781749	1.510961919	1.438292852	0.641546029	1.321928095	2.049630768	1.929790998	2.339137385	0.847996907	1.475084883	1.150559677	1.077242999
6293	8.739240553	8.743420717	8.328001662	8.00287126	7.825404046	8.260543232	8.958204687	8.202221796	7.9380505	8.804840898	8.504779271	8.526303606	7.958262697	7.574101508	8.87125842	7.666898582	8.496574197	7.797402142	8.239598529	8.339805475	8.693486957	8.596525228	8.629283755	7.796948107	8.379594972	8.201143732	8.163549049	8.851873945	8.121015401	8.319717275	7.769837844	9.19372247	7.85124932
6294	8.012847979	7.66618849	8.371166773	7.754887502	7.486714373	7.819221104	8.076441517	7.279285561	7.594697827	7.697940583	7.815447343	8.003770871	8.051861473	7.777025123	7.73748397	7.716922324	7.827755524	7.562318755	7.801158656	8.028182348	8.286881148	8.578863256	8.234961095	7.439456919	7.777616971	7.870734594	7.697037052	7.31732216	7.830610274	7.521207816	8.379508334	7.437710466	7.340829278
6295	5.830356747	4.89772447	5.939226578	4.219555769	5.661635602	5.838447593	5.16470584	4.966707314	6.29038754	5.221103725	4.838447593	5.30560579	4.826802684	5.300123725	5.108106224	4.920769673	5.214124805	5.146492307	5.279471296	5.23457796	4.661635602	5.093391153	4.83541884	5.824767853	5.823494625	4.693208149	4.936873462	5.124328135	4.978653265	5.336997417	5.451540833	6.423578171	5.461724992
6296	5.663629259	4.441616269	5.043519494	5.612647378	5.172327492	4.601102203	4.961160258	4.737686761	4.107687869	4.795455272	6.630813152	9.417198514	5.233427944	4.473786912	4.925999419	5.013015536	4.313245852	4.445594291	4.518535139	5.103917211	6.122672719	4.928370323	4.777156666	5.479941901	4.940636607	4.365972428	5.792074462	5.124328135	5.094658343	4.221877081	3.792855352	5.413458688	3.846994687
6297	5.622344723	6.544114402	6.04176865	4.95373085	6.287250643	5.316507819	5.48058827	6.935223994	5.91336816	5.861707287	5.403267722	7.147917191	5.452200049	5.677226328	5.636624621	5.811471031	7.838636679	5.685940148	7.521364878	6.9795681	6.559338848	7.55190048	5.303050085	5.55059289	6.581351247	5.423914268	5.905928478	6.846367946	6.568640195	6.371036052	5.690975738	7.327148408	6.583759754
6299	5.454504938	2.367371066	1.98550043	2.176322773	3.169925001	1.361768359	2.813524689	2.682573297	2.185866545	2.639232163	1.416839742	1.731183242	2.794935663	3.775050541	2.22650853	3.752748591	4.822220272	2.09423607	0.847996907	4.125155131	0.713695815	2.801158656	3.261530815	4.814037648	3.575312331	3.334854269	1.09085343	1.384049807	5.973152038	4.744161096	2.422233001	2.275007047	5.988230223
6300	4.249445341	4.922673593	3.534808661	5.103917211	4.799605422	5.400879436	5.508428653	5.575917361	5.308156975	6.289096702	4.288358562	5.780310099	3.59454855	4.945794957	3.980939266	5.460414939	4.634593268	4.659353759	6.698357406	4.906890596	5.200849575	6.177319866	5.433627167	5.888256181	4.618825953	4.577126661	4.216454865	5.578636862	4.752748591	5.356848079	5.413458688	4.292781749	4.994127114
6301	9.982979319	10.22705031	9.720654688	9.138604593	8.96699564	10.02450253	10.39812373	8.451004998	9.60256897	10.53082572	10.2498127	10.99477063	10.47095369	10.12146876	9.920650595	9.144683732	9.271159516	8.87531932	10.48154719	9.511634071	8.51009161	10.85584958	10.1841811	9.65619244	10.05786991	9.894893533	9.329729078	9.053274282	10.09988691	9.21042783	10.41103425	9.593745917	10.47869885
