	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17
8928	5.108942569	4.21490191	3.283921772	3.588564737	3.3950628	3.533563348	3.212569339	3.786596362	3.575312331	4.404630684	3.639232163	3.836934011	3.370164281	3.831877241	3.465974465	4.148120631	3.116031993
8929	4.393690764	4.399171094	3.973611276	3.881664619	3.357552005	4.600507645	4.721919446	4.649615459	4.152994605	4.820178962	4.100136671	4.581351247	5.032100843	4.595742339	3.638073837	4.917909074	3.622930351
8930	7.181400762	8.040454121	7.200947634	7.23935985	7.489125429	7.215096121	7.922851957	8.079218087	8.822507099	7.773666724	8.153906645	8.347665656	6.582104337	8.218829593	7.024031502	7.557731729	7.885269297
8932	6.470699541	6.505414609	6.77925972	6.652343079	6.791423397	7.198985184	5.704318678	6.771621518	7.248496886	6.648321627	6.255878353	5.425929205	5.230356745	7.39394812	5.183089461	4.988230223	6.868390453
8933	10.96061017	9.434753311	9.370186081	10.5259514	8.06091205	9.159619095	9.581219416	9.264630256	2.403267722	9.070362492	9.74819285	10.67920737	9.875534352	9.655602275	9.535100376	9.52330711	9.889351853
8934	4.865918815	4.868884273	6.183089461	5.303050085	4.994579724	5.051807107	5.709290636	5.081936082	4.608809243	4.733354341	4.344828497	5.95930649	5.013015536	5.098032083	5.00270252	5.11353382	5.45779126
8935	7.97366867	6.835924074	7.864309976	6.677367292	6.291493053	6.936166778	6.761152275	6.776235615	3.357552005	8.159518186	6.333602628	7.242888273	6.468583317	8.405056346	6.673980351	7.361592924	8.419960178
8936	3.047887329	5.086189313	5.355791547	5.472812666	5.672425342	6.092545742	4.367371066	5.83541884	6.188836073	5.626439137	3.423578171	5.313971371	4.073820233	4.170726276	3.944858446	4.85847839	5.339493738
8938	5.001351893	4.759688488	5.088311236	5.804776378	4.902073579	4.653633311	5.097189387	5.195347598	4.910252963	4.667892125	5.535741941	4.548436625	5.566206293	5.842727469	5.073391816	5.060047384	5.448240225
8939	6.796493929	6.791683858	5.808127587	6.515699838	7.242888273	7.592232767	6.552592254	6.775182264	6.295355693	6.948484044	5.559797696	6.70887696	6.438292852	6.040673293	5.700717133	5.947198584	6.420886575
894	6.372429792	6.278914019	6.808385051	6.362645218	6.250203656	6.299208018	6.794545833	6.195741293	6.398316163	5.87774425	6.114783447	6.561326136	7.491772944	6.253232939	6.947666157	6.829088444	9.348683899
8940	6.221877081	6.273888824	6.449726433	6.122258568	6.111865964	6.305788167	6.136068312	6.919220886	7.00303998	6.423241996	6.303598117	6.04592344	7.264161071	6.718635616	6.848497755	6.425425735	5.876025733
8941	6.841344192	6.320304149	6.679339342	6.399854674	6.279285561	6.503984704	6.634448062	6.336997417	6.334854269	5.980939266	7.04592344	6.632559052	6.476219651	6.420886575	6.565444856	6.946496941	6.051372102
8942	7.796623709	10.31140775	6.270902649	6.347842794	6.880807948	9.753868573	6.328585177	7.670514628	6.309612772	10.187649	6.393175914	6.294436954	8.299391206	7.058965822	6.620879611	7.05343721	6.583308465
8943	10.78249867	9.720261362	10.13546561	9.715121174	10.27466934	10.18404469	10.05266314	9.696654619	9.454340425	9.541774232	9.779029848	10.11024839	10.4560566	10.05275822	10.46980459	10.72740998	10.29712262
8945	5.704595348	5.37086174	5.437627248	5.46139759	5.811214118	5.461724992	5.492814573	5.466300829	4.909293086	6.152994605	5.747655933	5.366671916	5.97475873	5.665335917	5.40053793	6.267910281	4.742545234
896	9.160552169	9.892345486	9.131702653	9.114158769	9.023227625	8.259931531	8.248923768	8.011115414	10.30315286	8.557540286	8.395534135	8.451046223	8.419286061	8.929169625	8.692545762	7.977165419	8.555432735
8969	3.828834649	3.907852072	2.545968369	4.000901403	3.570462931	2.482848283	3.62058641	4.604664415	3.460742564	2.060047384	3.384049807	2.90303827	4.031218731	4.257010618	3.234194723	2.702657543	3.228049048
8970	4.631686366	4.761817143	4.744699314	4.852997588	5.06436554	4.913128768	5.034743949	5.715069679	5.356495988	4.038260575	5.845740933	4.267535798	5.417177412	5.670727054	5.779785005	5.513490746	4.66618849
8971	9.371754868	10.83169518	10.9346713	10.42254839	10.38252676	10.91522957	9.698114274	10.79938686	11.89535186	11.05309097	9.67930415	11.70760503	9.761218776	11.71604776	10.08205588	9.389072005	10.50670428
8972	2.427606173	2.792855352	1.097610797	2.839959587	1.316145742	1.757023247	0.250961574	1.584962501	3.042644337	1.765534746	2.23572706	0.40053793	1.650764559	0.739848103	1.575312331	2.724650272	0.5360529
8973	3.475084883	3.771885579	3.327687364	3.111031312	3.524815928	3.044394119	3.539779192	2.739848103	3.911691582	3.534808661	1.847996907	2.220329955	4.880685525	4.283921772	4.057450272	4.118525849	3.404630684
8974	9.773913932	7.309430878	7.19357464	7.240982089	7.576673293	6.940636607	7.227856573	6.277426897	2.025028794	7.065227623	8.042972583	10.6477642	7.686920668	5.516330387	7.553206886	8.009716668	8.010723902
8975	4.699884729	6.352440747	6.768713657	7.745775149	6.755421735	7.330648028	7.683556107	7.629720891	6.741871424	6.743353391	5.616769366	7.479699439	6.675110215	6.909653115	6.062639828	6.63531908	6.384567923
8976	3.13422094	4.012568674	3.936402378	3.860962798	2.910732662	3.850999395	5.131342539	2.904965719	3.085764554	2.837943242	3.780310099	2.495695163	6.482686971	2.794935663	3.615887074	4.675815931	2.695993813
89795	5.706254254	4.807870078	6.399683809	5.407012774	4.974070367	7.443192215	6.743622676	4.682573297	3.631104282	5.234961095	4.609991295	4.745237332	4.848497755	2.881664619	4.186659017	5.804776378	6.914564523
898	6.779653702	7.162290614	6.554128344	6.736875423	7.401220862	6.031218731	6.255500733	6.34536089	7.987889281	6.314696526	9.845348911	6.837186385	6.589463893	7.125258473	6.022367813	7.144454314	6.914564523
89832	3.124328135	5.62935662	6.376429311	1.516015147	4.046141782	1.650764559	3.614709844	2.759155834	1.989139007	5.547511524	3.518535139	5.143230135	4.697662633	3.49441561	4.785550552	4.346956889	3.182692298
89845	7.825149603	7.622710768	7.260402093	7.427103287	7.888560618	8.481718719	8.243602443	8.778011402	7.554512111	7.363433935	7.852560719	7.835671479	7.834976616	7.995823671	8.304100297	7.841847356	6.788685711
8985	11.80573178	8.952653897	9.371384614	8.983991141	9.438313647	9.651805141	12.27209611	9.44441446	7.652199648	10.55796143	10.54129993	10.92297828	11.66804287	9.489346241	11.40670991	11.8166517	9.643928323
8986	7.096978636	6.660922914	7.231701199	7.01189812	6.74321873	7.74348804	6.776762002	6.389566812	5.753818443	6.773996325	5.850499414	6.727375939	7.93775633	7.14251555	6.925999419	6.637204482	7.215387388
8987	4.61999983	2.865918815	4.229587923	4.673556424	2.250961574	1.599317794	4.111031312	3.654206378	1.700439718	3.683696454	2.100977648	3.679198571	2.100977648	5.898208353	2.50589093	3.396433531	1.627606838
89870	6.373996142	5.13093087	5.052241981	5.175524601	6.329482431	5.402926781	4.893847558	5.177519203	5.211012193	5.782670659	4.937344392	5.351910961	5.956056652	5.309612772	5.393690764	6.354205296	5.248686627
8988	5.736875423	4.931683057	5.602587527	4.699329526	4.593951284	4.943452539	4.660495132	5.412442825	5.00495076	4.793895883	5.568640195	6.172727518	5.484138131	5.623223076	5.043081982	4.911212202	4.815063017
8989	2.370164281	0.948600847	0.5360529	1.117695043	-0.358453971	0.014355293	1.438292852	3.384049807	1.124328135	2.56315813	0.565597176	0.163498732	2.153805336	2.488000771	1.269033146	1.438292852	1.613531653
899	7.645802515	7.492894667	8.170375773	7.919935917	7.678001459	7.163901214	7.998816054	7.573192724	7.953847229	6.992541859	8.133964173	7.636044526	7.816599707	7.78496195	7.957566416	7.270996061	7.067810784
8991	8.214416269	9.158862106	5.760220946	8.392231546	7.794610812	5.43162296	9.647872108	11.17461365	5.456806149	9.882704179	7.303232785	7.394376945	6.366846735	5.468257468	7.977680616	6.82527683	6.752213368
89910	9.079724769	8.381153566	8.814454292	8.820178962	8.128613039	8.439332242	8.742140985	8.274028649	7.687480667	8.784929243	8.806710718	8.568754184	8.95405087	8.124224727	9.096082602	8.873321063	8.349170631
8992	9.622289808	8.446752485	8.181748597	8.760719947	8.492414035	8.329796338	8.251577088	9.147739158	7.697106574	8.30241045	9.306061689	9.032706983	9.070120944	8.681695222	8.28090993	8.843167325	8.889564803
89927	5.020591095	7.731319031	6.228626318	7.06436554	7.984133595	8.347532789	7.248971191	5.202025845	7.283458821	8.020868851	4.720825666	5.904965719	5.834407842	7.626804145	5.358607249	5.220329955	7.61721031
8993	3.948600847	3.15704371	2.841973119	2.883620816	3.033863452	3.396433531	4.62058641	2.748461233	3.807354922	2.709290636	2.937344392	3.12763328	3.7322692	3.270528942	3.193771743	3.580145484	3.056583528
8996	8.710083183	7.002139913	7.27817065	7.166715445	6.431957188	5.464994927	4.502075956	6.853995647	3.543495883	7.227471546	6.29553937	6.036942845	5.578032972	7.005624549	5.801676029	7.058208246	6.920531506
8997	3.305970521	1.201633861	0.97819563	2.950468414	1.049630768	-0.251538767	2.752748591	3.173127433	0.545968369	0.731183242	2.931683057	2.46727948	0.992768431	2.275007047	1.007195501	1.89917563	3.602884409
8999	4.736604875	3.754887502	4.096767855	3.908812908	3.014355293	3.140778656	4.247168	4.229587923	4.726831217	4.09592442	4.381283373	3.477677328	4.408032466	2.313245852	3.364572432	4.448240225	4.163498732
9	4.263034406	4.168321116	3.554588852	4.675251386	5.558267634	4.990501111	5.274261661	7.136991112	5.905928478	3.012568674	5.56193706	5.513174885	4.133399125	5.607922067	4.421559945	4.230356745	4.549669171
90	6.394376945	6.201241771	6.590811576	5.794415866	5.739848103	6.849999259	6.585263031	5.393690764	4.045268215	5.054848477	4.486714373	7.203886313	5.38024459	6.236875245	6.212374788	6.144862143	5.76897825
900	6.162492037	6.641546029	6.889351853	6.672849602	7.123086751	7.495455333	6.543650538	7.589014385	6.768581342	7.47118746	6.945677926	5.975676038	7.225159226	7.334496768	7.71651083	6.988911865	7.031549586
9001	7.694880193	7.845991771	7.833775608	8.095502518	7.419707421	7.754085782	7.67969121	8.251624424	7.565444856	7.690137693	8.116811786	7.698426865	8.236396946	7.889716892	8.01189812	8.092598594	7.374517881
9002	6.244887059	6.205939832	5.769242795	5.911931212	5.836429131	5.977508905	6.087038457	5.92552477	6.103077947	6.089159132	6.045486656	5.37086174	6.251150991	6.11353382	6.342163583	6.430954271	5.945326777
901	5.510961919	6.052676724	5.765269521	6.520579396	6.283921772	5.709842019	6.117071624	7.322649262	7.258518925	5.413120146	6.127014142	5.826039959	5.82984956	6.553514104	4.922673593	5.595145568	6.916834885
90121	6.048541366	6.318497619	5.94016675	6.333423734	6.476057596	5.49441561	5.933100475	6.372952098	7.03562391	5.886550147	6.711770204	6.033863452	6.131136719	6.199476046	6.471675214	6.316869805	6.172527519
9013	6.259272487	6.376081967	6.716030607	6.498889087	6.586614642	6.435795254	6.516487981	7.79122802	7.174026838	6.665904355	6.513016928	6.339493738	6.713970692	6.100346961	6.96474517	6.752882366	6.546740153
90134	2.613531653	1.40053793	2.528571319	1.15704371	0.641546029	1.084064265	1.316145742	0.739848103	1.214124805	1.718087584	1.443606651	0.757023247	1.655351829	1.584962501	1.049630768	1.883620816	1.244887059
9014	3.177917792	3.966245873	3.430285273	4.08236197	3.847996907	4.280213996	3.566815154	3.983677695	4.375039431	3.301587647	2.070389328	3.935459748	4.642123916	1.3950628	3.905928478	3.956056652	3.762348816
90141	4.54225805	4.499527024	5.124741692	4.902556005	5.697662633	5.191009849	3.875780063	6.438958148	5.107269394	4.844988157	6.163498732	4.631686366	4.343407822	5.429281193	3.922197848	4.513490746	6.044831233
9015	3.56315813	3.928844037	4.833396134	3.722466024	4.772941338	4.70763522	3.982765463	3.344828497	5.071676874	4.985955755	4.116863758	4.141596278	3.679198571	3.35473424	2.841973119	3.807354922	4.513490746
9016	3.704871964	5.221490455	4.034743949	3.056583528	5.317955218	4.833902077	3.891419187	4.943921327	4.84899843	5.609104847	3.40599236	5.249066034	2.713695815	4.274261661	3.991861931	4.746312766	4.382667253
9019	5.347311316	5.495055528	6.091911357	6.1129086	5.71616783	5.205548911	5.416839742	4.975446766	5.10349764	5.527633387	5.586464526	5.242221395	5.040015679	5.714245518	5.630230716	5.772149591	4.921721947
90199	4.658782734	4.904484098	4.795455272	5.063934306	4.384740587	5.307064162	5.302319051	5.291677223	4.222650022	4.960233672	4.233427944	5.060479781	5.670160514	5.558267634	4.867402306	4.845991771	5.339850003
902	7.961854808	7.355615383	6.756889855	6.981852653	7.85847839	7.255878353	6.547048751	6.944507097	7.521129279	7.400623314	5.91432533	6.648609245	7.884170519	7.440786132	7.775840699	7.126188211	7.101187815
9020	5.806581843	5.678353654	5.95419631	6.918147674	2.580145484	4.810957159	3.070389328	2.432959407	2.253989266	3.017921908	3.240314329	3.971773447	4.384740587	3.334854269	2.726831217	2.147306699	3.063502942
9021	4.245647774	4.862947248	5.227278994	4.831877241	4.828834649	4.527946099	4.173127433	4.628190335	5.339137385	5.199279721	4.921245889	3.881664619	6.30505852	7.609991295	3.993674362	4.302319051	3.401903472
9023	4.040015679	4.176322773	4.351204277	4.331991778	4.23572706	3.543495883	4.427606173	3.430285273	4.191404729	3.693765712	3.975446766	3.56924803	4.065227623	4.285402219	4.489286023	4.744161096	4.299391206
9024	3.582556003	2.657640005	2.715893371	2.742006211	1.925999419	3.129283017	3.243364426	2.684818738	3.545968369	2.304511042	2.704871964	3.037382222	3.171527106	4.375039431	3.524815928	2.790772038	2.910732662
9025	3.993674362	4.079804755	3.263034406	4.723012396	4.50779464	4.600507645	4.916476644	4.797012978	5.097610797	5.448900951	3.925049965	4.078097423	5.110196178	4.749534268	4.125155131	4.616475329	4.586764743
9026	7.917491429	7.804389199	8.436461703	8.379335042	8.301084591	7.677578712	8.179461288	8.357947812	7.997631135	8.714863683	8.676697591	7.744833837	8.347842794	7.101292888	7.924337464	8.399512924	8.209550842
9027	4.447579197	4.502712486	4.06436554	4.806324057	4.671293372	4.253989266	4.024142346	3.397802962	4.766065051	5.759422186	4.260778432	3.524815928	6.354910512	5.111031312	5.721372659	4.444932049	3.552131108
9028	8.38556046	7.454175893	8.055499366	7.767919586	7.468746214	7.407777611	7.491772944	8.433501986	7.642051693	8.010556078	7.981852653	7.812819074	7.888743249	8.061776198	7.635246515	7.492974756	7.615813525
9031	8.157397467	7.261248717	7.67659182	7.205451164	7.378685014	7.513411787	8.427396658	7.888743249	8.364659972	7.887220615	7.150458132	7.458447627	8.050011864	7.854120356	7.46662712	7.485748821	7.393776555
9032	7.250393173	7.973266861	7.181798281	6.984247547	7.422569411	6.733896605	7.187747956	6.787510824	6.912170803	7.018367116	7.178017422	6.853995647	7.035953757	6.902194201	6.908452669	7.035183997	6.973611276
90338	3.109360559	4.392317423	3.687060688	3.703765179	5.244125943	3.634593268	4.606442228	5.209453366	5.38024459	3.910732662	4.628773595	4.945794957	3.687060688	2.570462931	4.365972428	5.632559052	5.119771162
9034	5.140369671	4.890446693	5.166313748	4.92314918	4.266786541	5.325530332	5.589763487	5.34020618	6.025250322	5.427270935	5.211401637	4.851998837	5.537606691	5.702657543	5.520736527	5.489928219	6.331991778
9037	5.776630423	5.439290681	6.587815013	5.18705509	5.134631671	5.547819957	9.108472184	6.406162479	5.789207575	4.972233124	6.581953751	5.13093087	8.97475873	5.685940148	8.882245642	5.408372204	6.367371066
9039	5.038260575	5.6043679	5.663059924	5.298291731	6.177718511	6.535897429	6.859596903	6.495375381	6.541328977	6.353323291	5.758356483	6.307064162	5.482202926	6.608217853	6.343585483	6.019034669	6.617357262
904	6.229972385	6.425593578	5.934988202	5.773468928	5.707911254	5.917909074	6.411087227	6.329303025	6.74819285	6.089794727	5.877498873	5.6622055	6.600358968	6.366147332	6.236492618	5.723012396	6.181301365
9040	10.6875419	10.68187966	9.747974751	9.918714191	10.3659615	10.38146725	10.41481206	10.2239293	10.52019632	10.2968818	11.74002947	10.04313668	10.65716658	10.15499527	10.72208173	11.07478371	9.665016072
90411	7.506049668	7.644937806	7.008764745	7.548205405	7.135760581	7.587815013	6.671293372	6.202221796	6.801934646	7.443938115	6.433794059	6.413966352	6.271836493	6.559338848	6.474436043	6.853746197	7.3675458
9043	5.90833257	5.191799501	5.659068275	5.316869805	4.773996325	5.906409617	6.145066014	4.730639956	4.700439718	5.249066034	4.804776378	5.596935142	4.074676686	4.894332742	5.040454121	4.740387932	4.932628157
9044	5.029452886	5.747118816	4.869377924	5.032982417	5.988230223	6.054631449	4.989593185	5.536985376	6.041330607	5.887037791	5.071676874	5.571373436	5.29388543	5.354028938	4.994579724	4.899659026	4.778208576
9045	10.87658601	10.76499596	11.43635759	11.47485681	11.943914	11.52542782	11.35874459	12.5088718	12.38815724	12.14185169	11.78500283	9.892284763	12.51594618	11.89219367	12.09945302	12.22731811	11.75567626
9046	7.214999019	6.770829046	6.613826291	6.153602696	6.421559945	6.587515014	7.134323634	5.738767837	6.952683014	6.244887059	6.415319248	7.103287808	6.531069493	7.613826291	6.681449265	7.1017131	6.853870927
9047	5.189033824	3.012568674	2.176322773	3.243364426	3.883620816	4.716990894	3.84899843	3.007195501	4.98230913	6.466463984	3.87774425	3.089159132	3.171527106	9.632922515	3.314696526	3.209453366	3.97819563
9048	8.382191694	7.69341726	7.893483563	8.232372956	7.734641886	7.537994878	7.470862199	7.965207091	7.330916878	7.876516947	8.485789066	8.083266564	8.324360591	7.852123719	8.364659972	7.819668183	7.886672074
9049	6.955708021	7.141902767	6.698357406	6.748863715	6.575766127	6.577881959	6.828326926	7.448570626	8.040618503	6.900021467	7.132165525	6.732676223	6.206135253	7.476867689	4.936402378	7.56414949	6.927422429
905	4.383358695	5.111865964	4.873813198	4.21490191	5.09000653	4.964398632	5.086189313	5.056149961	5.275752049	4.69265037	5.183486514	4.7473874	5.098874287	5.121429909	5.150153455	4.975905274	4.207892852
